Aarstal;Indkomstgruppe;Katergori;Average;inflation_t-1;inflation_t+12;Forbrug
2007;250.000 - 449.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;102,4;0,483333333;1,175;5264
2007;250.000 - 449.999 kr.;09.4 Fritids- og kulturtjenester;79,29166667;3,991666667;3,083333333;9582
2007;250.000 - 449.999 kr.;09.5 Aviser, boeger og papirvarer;76,11666667;4,491666667;3,6;4332
2007;250.000 - 449.999 kr.;09.6 Pakkerejser;88,15833333;3,25;3,566666667;4289
2007;250.000 - 449.999 kr.;10. Uddannelse;74,74166667;4,358333333;4,066666667;1051
2007;250.000 - 449.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;81,525;2,458333333;4,641666667;12002
2007;250.000 - 449.999 kr.;11.2 Overnatningsfaciliteter;98,70833333;3,775;2,733333333;1530
2007;250.000 - 449.999 kr.;12.1 Personlig pleje;91,90833333;2,508333333;2,566666667;5368
2007;250.000 - 449.999 kr.;12.3 Andre personlige effekter;83,875;3,3;4,541666667;1431
2007;250.000 - 449.999 kr.;12.4 Daginstitutioner og social forsorg;81,16666667;-2,583333333;3,333333333;1202
2007;250.000 - 449.999 kr.;12.5 Forsikring;82,425;0,85;1,925;11041
2007;250.000 - 449.999 kr.;12.6 Finansielle tjenester;74,19166667;-0,716666667;-0,666666667;1041
2007;250.000 - 449.999 kr.;12.7 Andre tjenester;77,8;3,175;5,8;1173
2007;450.000 - 699.999 kr.;00 Forbrugerprisindekset i alt;87,05833333;1,608333333;3,35;367884
2007;450.000 - 699.999 kr.;01.1 Foedevarer;84,53333333;4,283333333;7,558333333;39338
2007;450.000 - 699.999 kr.;01.2 Ikke-alkoholiske drikkevarer;88,19166667;5,6;7,975;3986
2007;450.000 - 699.999 kr.;02.1 Alkoholiske drikkevarer;82,925;1,633333333;6,941666667;5057
2007;450.000 - 699.999 kr.;02.2 Tobak;69,31666667;1,641666667;1,85;6031
2007;450.000 - 699.999 kr.;03.1 Beklaedning;101,4083333;-3,116666667;-0,9;12746
2007;450.000 - 699.999 kr.;03.2 Fodtoej;73,84166667;4,525;0,625;4190
2007;450.000 - 699.999 kr.;04.1 Faktisk husleje;82;2,058333333;2,7;24375
2007;450.000 - 699.999 kr.;04.2 Beregnet lejevaerdi af bolig;82,05833333;2,083333333;2,283333333;33768
2007;450.000 - 699.999 kr.;04.3 Vedligeholdelse og reparation af bolig;85,475;3,825;3,683333333;7878
2007;450.000 - 699.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;79,15;8,2;6,825;8455
2007;450.000 - 699.999 kr.;04.5 Elektricitet, gas og andet braendsel;84,54166667;0,175;7,616666667;24322
2007;450.000 - 699.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;97,26666667;0,475;1,9;9187
2007;450.000 - 699.999 kr.;05.2 Boligtekstiler;88,80833333;0,383333333;1,716666667;1318
2007;450.000 - 699.999 kr.;05.3 Husholdningsapparater og reparation heraf;103,425;1,591666667;0,933333333;3264
2007;450.000 - 699.999 kr.;05.4 Glas, service og husholdningsredskaber;86,49166667;2,541666667;3,35;2433
2007;450.000 - 699.999 kr.;05.5 Vaerktoej og udstyr til hus og have;92,7;0,766666667;1,525;1955
2007;450.000 - 699.999 kr.;05.6 Andre varer og tjenester til husholdningen;88,90833333;2,958333333;3,208333333;3602
2007;450.000 - 699.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;89,8;-1,4;-0,783333333;4086
2007;450.000 - 699.999 kr.;06.2 Ambulant behandling;84,725;2,85;3,075;4492
2007;450.000 - 699.999 kr.;06.3 Hospitalstjenester;92,43333333;2,658333333;1,75;1
2007;450.000 - 699.999 kr.;07.1 koeb af koeretoejer;105,9916667;-0,975;-1,058333333;20663
2007;450.000 - 699.999 kr.;07.2 Drift af personlige transportmidler;82,975;2,833333333;5,633333333;31317
2007;450.000 - 699.999 kr.;07.3 Transporttjenester;88,84166667;4,2;5,366666667;6207
2007;450.000 - 699.999 kr.;08.1 Posttjenester;57,325;2,325;14,05;488
2007;450.000 - 699.999 kr.;08.2 Telefon- og telefaxudstyr;166,6166667;-11,55833333;-16,95833333;383
2007;450.000 - 699.999 kr.;08.3 Teletjenester;123,0083333;1,466666667;-0,083333333;6813
2007;450.000 - 699.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;170,4916667;-9,316666667;-8,566666667;4804
2007;450.000 - 699.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;87,825;1,508333333;2,908333333;2676
2007;450.000 - 699.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;100,475;1,266666667;2,358333333;9208
2007;450.000 - 699.999 kr.;09.4 Fritids- og kulturtjenester;79,125;3,733333333;3,116666667;13598
2007;450.000 - 699.999 kr.;09.5 Aviser, boeger og papirvarer;75,06666667;4,466666667;3,591666667;5235
2007;450.000 - 699.999 kr.;09.6 Pakkerejser;88,15833333;3,25;3,566666667;6844
2007;450.000 - 699.999 kr.;10. Uddannelse;73,9;4,683333333;4,241666667;2235
2007;450.000 - 699.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;81,31666667;2,591666667;5,166666667;17607
2007;450.000 - 699.999 kr.;11.2 Overnatningsfaciliteter;100,6416667;3,741666667;3,025;2752
2007;450.000 - 699.999 kr.;12.1 Personlig pleje;90,925;2,483333333;2,6;8403
2007;450.000 - 699.999 kr.;12.3 Andre personlige effekter;85,95;3,575;4,758333333;2180
2007;450.000 - 699.999 kr.;12.4 Daginstitutioner og social forsorg;84,2;-4,35;2,116666667;4803
2007;450.000 - 699.999 kr.;12.5 Forsikring;82,625;0,7;1,65;18886
2007;450.000 - 699.999 kr.;12.6 Finansielle tjenester;75,95;-3,275;-3,341666667;1317
2007;450.000 - 699.999 kr.;12.7 Andre tjenester;81,575;2,966666667;5,441666667;982
2007;700.000 - 999.999 kr.;00 Forbrugerprisindekset i alt;87,68333333;1,483333333;3,225;488801
2007;700.000 - 999.999 kr.;01.1 Foedevarer;84,9;4,441666667;7,516666667;50668
2007;700.000 - 999.999 kr.;01.2 Ikke-alkoholiske drikkevarer;87,19166667;6,208333333;7,775;4668
2007;700.000 - 999.999 kr.;02.1 Alkoholiske drikkevarer;83,15;1,558333333;6,291666667;5989
2007;700.000 - 999.999 kr.;02.2 Tobak;69,34166667;1,658333333;1,691666667;5189
2007;700.000 - 999.999 kr.;03.1 Beklaedning;101,9666667;-3,558333333;-1,158333333;19699
2007;700.000 - 999.999 kr.;03.2 Fodtoej;74,01666667;4,258333333;0,666666667;8544
2007;700.000 - 999.999 kr.;04.1 Faktisk husleje;82,43333333;2,05;2,983333333;8932
2007;700.000 - 999.999 kr.;04.2 Beregnet lejevaerdi af bolig;82,05833333;2,083333333;2,283333333;55179
2007;700.000 - 999.999 kr.;04.3 Vedligeholdelse og reparation af bolig;87,25833333;4,183333333;3,866666667;21454
2007;700.000 - 999.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;79,75;7,95;6,6;13663
2007;700.000 - 999.999 kr.;04.5 Elektricitet, gas og andet braendsel;84,44166667;-0,008333333;8,458333333;29628
2007;700.000 - 999.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;94,54166667;0,641666667;1,858333333;12372
2007;700.000 - 999.999 kr.;05.2 Boligtekstiler;89,58333333;-0,233333333;-0,108333333;1993
2007;700.000 - 999.999 kr.;05.3 Husholdningsapparater og reparation heraf;103,5333333;1,15;0,808333333;4106
2007;700.000 - 999.999 kr.;05.4 Glas, service og husholdningsredskaber;88,50833333;2,475;3,25;3002
2007;700.000 - 999.999 kr.;05.5 Vaerktoej og udstyr til hus og have;92,425;0,7;1,516666667;2885
2007;700.000 - 999.999 kr.;05.6 Andre varer og tjenester til husholdningen;88,34166667;2,475;3,691666667;5249
2007;700.000 - 999.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;95,80833333;-2,141666667;-4,233333333;6406
2007;700.000 - 999.999 kr.;06.2 Ambulant behandling;84,675;2,9;3,225;5565
2007;700.000 - 999.999 kr.;06.3 Hospitalstjenester;92,43333333;2,658333333;1,75;217
2007;700.000 - 999.999 kr.;07.1 koeb af koeretoejer;106,35;-0,925;-1,016666667;33340
2007;700.000 - 999.999 kr.;07.2 Drift af personlige transportmidler;86,5;2,825;5,3;42715
2007;700.000 - 999.999 kr.;07.3 Transporttjenester;86,85833333;4,283333333;5,558333333;6942
2007;700.000 - 999.999 kr.;08.1 Posttjenester;57,325;2,325;14,05;854
2007;700.000 - 999.999 kr.;08.2 Telefon- og telefaxudstyr;171,3166667;-11,50833333;-16,93333333;483
2007;700.000 - 999.999 kr.;08.3 Teletjenester;123,35;1,683333333;0;6824
2007;700.000 - 999.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;173,3;-10,44166667;-9,766666667;5687
2007;700.000 - 999.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;86,425;1,416666667;2,933333333;2723
2007;700.000 - 999.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;102,425;0,183333333;0,666666667;12309
2007;700.000 - 999.999 kr.;09.4 Fritids- og kulturtjenester;81,35;2,516666667;2,266666667;14630
2007;700.000 - 999.999 kr.;09.5 Aviser, boeger og papirvarer;77,35833333;4,483333333;3,533333333;7041
2007;700.000 - 999.999 kr.;09.6 Pakkerejser;88,15833333;3,25;3,566666667;8018
2007;700.000 - 999.999 kr.;10. Uddannelse;73,88333333;4,666666667;4,366666667;4649
2007;700.000 - 999.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;81,20833333;2,591666667;5,258333333;21735
2007;700.000 - 999.999 kr.;11.2 Overnatningsfaciliteter;97,95833333;3,741666667;3,141666667;4998
2007;700.000 - 999.999 kr.;12.1 Personlig pleje;90,46666667;2,833333333;2,833333333;10505
2007;700.000 - 999.999 kr.;12.3 Andre personlige effekter;80,46666667;3,4;4,65;4152
2007;700.000 - 999.999 kr.;12.4 Daginstitutioner og social forsorg;85,13333333;-4,216666667;1,9;7648
2007;700.000 - 999.999 kr.;12.5 Forsikring;82,775;0,625;1,7;24957
2007;700.000 - 999.999 kr.;12.6 Finansielle tjenester;73,98333333;-3,15;-3,108333333;2403
2007;700.000 - 999.999 kr.;12.7 Andre tjenester;81,1;2,133333333;5,25;778
2007;1.000.000 kr. og derover;00 Forbrugerprisindekset i alt;87,83333333;1,666666667;3,525;632579
2007;1.000.000 kr. og derover;01.1 Foedevarer;84,54166667;4,3;7,608333333;60231
2007;1.000.000 kr. og derover;01.2 Ikke-alkoholiske drikkevarer;88,75833333;5,475;7,383333333;5236
2007;1.000.000 kr. og derover;02.1 Alkoholiske drikkevarer;83,95;1,441666667;5,808333333;7822
2007;1.000.000 kr. og derover;02.2 Tobak;69,44166667;1,65;1,691666667;4662
2007;1.000.000 kr. og derover;03.1 Beklaedning;101,975;-3,225;-0,575;24831
2007;1.000.000 kr. og derover;03.2 Fodtoej;77,91666667;4,266666667;0,458333333;7065
2007;1.000.000 kr. og derover;04.1 Faktisk husleje;82,30833333;2,108333333;4,375;11670
2007;1.000.000 kr. og derover;04.2 Beregnet lejevaerdi af bolig;82,05833333;2,083333333;2,283333333;70041
2007;1.000.000 kr. og derover;04.3 Vedligeholdelse og reparation af bolig;85,23333333;5,05;4,308333333;12455
2007;1.000.000 kr. og derover;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;79,1;7,725;6,675;14467
2007;1.000.000 kr. og derover;04.5 Elektricitet, gas og andet braendsel;86,55833333;-0,616666667;9,508333333;35932
2007;1.000.000 kr. og derover;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;94,61666667;0,416666667;2,025;15926
2007;1.000.000 kr. og derover;05.2 Boligtekstiler;88,475;1,15;2,008333333;2079
2007;1.000.000 kr. og derover;05.3 Husholdningsapparater og reparation heraf;102,3416667;0,866666667;0,816666667;4827
2007;1.000.000 kr. og derover;05.4 Glas, service og husholdningsredskaber;89,51666667;2,333333333;2,316666667;2941
2007;1.000.000 kr. og derover;05.5 Vaerktoej og udstyr til hus og have;90,75833333;0,833333333;1,558333333;4467
2007;1.000.000 kr. og derover;05.6 Andre varer og tjenester til husholdningen;88,3;2,958333333;3,583333333;9657
2007;1.000.000 kr. og derover;06.1 Medicinske produkter, apparater og medicinsk udstyr;93,38333333;-2,05;-3,258333333;6159
2007;1.000.000 kr. og derover;06.2 Ambulant behandling;84,525;2,65;3,175;6387
2007;1.000.000 kr. og derover;06.3 Hospitalstjenester;92,43333333;2,658333333;1,75;2
2007;1.000.000 kr. og derover;07.1 koeb af koeretoejer;106,1666667;-0,875;-0,908333333;36803
2007;1.000.000 kr. og derover;07.2 Drift af personlige transportmidler;83,1;2,625;5,266666667;57947
2007;1.000.000 kr. og derover;07.3 Transporttjenester;89,96666667;4,308333333;5,658333333;10253
2007;1.000.000 kr. og derover;08.1 Posttjenester;57,325;2,325;14,05;560
2007;1.000.000 kr. og derover;08.2 Telefon- og telefaxudstyr;171,7083333;-12,2;-17,66666667;558
2007;1.000.000 kr. og derover;08.3 Teletjenester;118,6083333;1,175;0,025;6051
2007;1.000.000 kr. og derover;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;169,1666667;-10,00833333;-9,216666667;8216
2007;1.000.000 kr. og derover;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;88,75;2,166666667;1,391666667;19183
2007;1.000.000 kr. og derover;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;103,0083333;1,341666667;1,816666667;15834
2007;1.000.000 kr. og derover;09.4 Fritids- og kulturtjenester;81,075;3,233333333;2,608333333;18995
2007;1.000.000 kr. og derover;09.5 Aviser, boeger og papirvarer;78,45833333;4,616666667;3,5;8583
2007;1.000.000 kr. og derover;09.6 Pakkerejser;88,15833333;3,25;3,566666667;23056
2007;1.000.000 kr. og derover;10. Uddannelse;72,53333333;4,808333333;4,675;5320
2007;1.000.000 kr. og derover;11.1 Restauranter, cafeer og kantiner mv.;81,24166667;2,608333333;5,166666667;36690
2007;1.000.000 kr. og derover;11.2 Overnatningsfaciliteter;101,2083333;3,808333333;3,041666667;11449
2007;1.000.000 kr. og derover;12.1 Personlig pleje;89,90833333;2,991666667;2,991666667;16043
2007;1.000.000 kr. og derover;12.3 Andre personlige effekter;83,53333333;3,775;5,083333333;5616
2007;1.000.000 kr. og derover;12.4 Daginstitutioner og social forsorg;86,73333333;-3,916666667;1,983333333;9369
2007;1.000.000 kr. og derover;12.5 Forsikring;82,3;0,625;1,575;31113
2007;1.000.000 kr. og derover;12.6 Finansielle tjenester;76,03333333;-0,8;-0,7;2529
2007;1.000.000 kr. og derover;12.7 Andre tjenester;81,59166667;2,225;5,391666667;1554
2008;Under 250.000 kr.;00 Forbrugerprisindekset i alt;88,41666667;3,558333333;1,875;172795
2008;Under 250.000 kr.;01.1 Foedevarer;91,125;7,758333333;-0,35;18949
2008;Under 250.000 kr.;01.2 Ikke-alkoholiske drikkevarer;92,38333333;7,266666667;0,391666667;2072
2008;Under 250.000 kr.;02.1 Alkoholiske drikkevarer;90,28333333;7,675;3,275;2492
2008;Under 250.000 kr.;02.2 Tobak;69,8;2,066666667;1,466666667;4041
2008;Under 250.000 kr.;03.1 Beklaedning;100,775;-0,591666667;-0,008333333;5919
2008;Under 250.000 kr.;03.2 Fodtoej;71,20833333;0,5;7,008333333;2150
2008;Under 250.000 kr.;04.1 Faktisk husleje;84,28333333;2,608333333;2,825;37984
2008;Under 250.000 kr.;04.2 Beregnet lejevaerdi af bolig;83,94166667;2,283333333;3,033333333;6875
2008;Under 250.000 kr.;04.3 Vedligeholdelse og reparation af bolig;86,8;4,45;2,733333333;1838
2008;Under 250.000 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;84,275;6,55;7,55;4773
2008;Under 250.000 kr.;04.5 Elektricitet, gas og andet braendsel;87,98333333;6,3;-0,691666667;15313
2008;Under 250.000 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;96,83333333;1,966666667;2,725;2290
2008;Under 250.000 kr.;05.2 Boligtekstiler;88,16666667;1,308333333;1,45;627
2008;Under 250.000 kr.;05.3 Husholdningsapparater og reparation heraf;106,1083333;0,783333333;2,366666667;1063
2008;Under 250.000 kr.;05.4 Glas, service og husholdningsredskaber;89,09166667;2,175;5,733333333;703
2008;Under 250.000 kr.;05.5 Vaerktoej og udstyr til hus og have;92,90833333;1,575;1,766666667;811
2008;Under 250.000 kr.;05.6 Andre varer og tjenester til husholdningen;91,425;3,825;2,65;1627
2008;Under 250.000 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;90,20833333;-4,483333333;4,725;2403
2008;Under 250.000 kr.;06.2 Ambulant behandling;87,65;3,375;2,675;2276
2008;Under 250.000 kr.;06.3 Hospitalstjenester;94,03333333;1,75;1,816666667;0
2008;Under 250.000 kr.;07.1 koeb af koeretoejer;104,025;-0,966666667;-0,425;2302
2008;Under 250.000 kr.;07.2 Drift af personlige transportmidler;87,60833333;5,141666667;-0,133333333;6425
2008;Under 250.000 kr.;07.3 Transporttjenester;88,45;4,775;2,15;4523
2008;Under 250.000 kr.;08.1 Posttjenester;65,4;14,05;1,1;207
2008;Under 250.000 kr.;08.2 Telefon- og telefaxudstyr;138,5916667;-17,625;-29,08333333;166
2008;Under 250.000 kr.;08.3 Teletjenester;114,8833333;0,183333333;-0,633333333;4053
2008;Under 250.000 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;171,7;-8,641666667;-9,266666667;1772
2008;Under 250.000 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;92,60833333;-4,283333333;-0,25;646
2008;Under 250.000 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;105,4;1,833333333;1,45;3098
2008;Under 250.000 kr.;09.4 Fritids- og kulturtjenester;80,975;3,5;4,025;7831
2008;Under 250.000 kr.;09.5 Aviser, boeger og papirvarer;77,93333333;3,85;2,608333333;3190
2008;Under 250.000 kr.;09.6 Pakkerejser;91,14166667;3,566666667;8,275;2239
2008;Under 250.000 kr.;10. Uddannelse;78,4;3,766666667;3,558333333;451
2008;Under 250.000 kr.;11.1 Restauranter, cafeer og kantiner mv.;85,675;4,583333333;2,483333333;8317
2008;Under 250.000 kr.;11.2 Overnatningsfaciliteter;104,8166667;3,125;-3,2;820
2008;Under 250.000 kr.;12.1 Personlig pleje;94,73333333;2,85;1,325;3617
2008;Under 250.000 kr.;12.3 Andre personlige effekter;86,26666667;4,816666667;2,816666667;1233
2008;Under 250.000 kr.;12.4 Daginstitutioner og social forsorg;82,58333333;6,166666667;5,283333333;674
2008;Under 250.000 kr.;12.5 Forsikring;82;2,175;4,4;5004
2008;Under 250.000 kr.;12.6 Finansielle tjenester;71,55;-4,216666667;2,625;760
2008;Under 250.000 kr.;12.7 Andre tjenester;80,6;5,683333333;4,983333333;1259
2008;250.000 - 449.999 kr.;00 Forbrugerprisindekset i alt;89,65;3,5;1,466666667;252488
2008;250.000 - 449.999 kr.;01.1 Foedevarer;91,31666667;7,566666667;-0,1;25161
2008;250.000 - 449.999 kr.;01.2 Ikke-alkoholiske drikkevarer;94,24166667;7,475;0,175;2546
2008;250.000 - 449.999 kr.;02.1 Alkoholiske drikkevarer;90;7,025;2,958333333;3902
2008;250.000 - 449.999 kr.;02.2 Tobak;70,51666667;1,916666667;1,433333333;4367
2008;250.000 - 449.999 kr.;03.1 Beklaedning;100,7916667;-0,275;0,275;8252
2008;250.000 - 449.999 kr.;03.2 Fodtoej;70,91666667;0,75;7,683333333;3419
2008;250.000 - 449.999 kr.;04.1 Faktisk husleje;84,74166667;3;2,558333333;36225
2008;250.000 - 449.999 kr.;04.2 Beregnet lejevaerdi af bolig;83,94166667;2,283333333;3,033333333;19858
2008;250.000 - 449.999 kr.;04.3 Vedligeholdelse og reparation af bolig;90,28333333;4,266666667;1,8;4270
2008;250.000 - 449.999 kr.;04.4 Vandforsyning og andre tjenester i forbindelse med boligen;84,475;6,625;7,533333333;6942
2008;250.000 - 449.999 kr.;04.5 Elektricitet, gas og andet braendsel;90,13333333;7,733333333;-1,758333333;19959
2008;250.000 - 449.999 kr.;05.1 Moebler og boligudstyr, taepper og anden gulvbelgning;96,025;1,975;3,2;3991
2008;250.000 - 449.999 kr.;05.2 Boligtekstiler;89,95833333;1,825;0,758333333;711
2008;250.000 - 449.999 kr.;05.3 Husholdningsapparater og reparation heraf;94,09166667;0,925;5;1576
2008;250.000 - 449.999 kr.;05.4 Glas, service og husholdningsredskaber;90,5;2,575;5,558333333;1412
2008;250.000 - 449.999 kr.;05.5 Vaerktoej og udstyr til hus og have;93,35833333;1,525;1,675;1343
2008;250.000 - 449.999 kr.;05.6 Andre varer og tjenester til husholdningen;91,375;3,683333333;2,791666667;2443
2008;250.000 - 449.999 kr.;06.1 Medicinske produkter, apparater og medicinsk udstyr;91,18333333;-2,191666667;4,133333333;6665
2008;250.000 - 449.999 kr.;06.2 Ambulant behandling;87,175;3,375;2,675;3540
2008;250.000 - 449.999 kr.;06.3 Hospitalstjenester;94,03333333;1,75;1,816666667;202
2008;250.000 - 449.999 kr.;07.1 koeb af koeretoejer;105,1583333;-0,891666667;-0,683333333;9223
2008;250.000 - 449.999 kr.;07.2 Drift af personlige transportmidler;89,79166667;5,65;-2,375;16316
2008;250.000 - 449.999 kr.;07.3 Transporttjenester;88,90833333;5,141666667;1,758333333;4797
2008;250.000 - 449.999 kr.;08.1 Posttjenester;65,4;14,05;1,1;459
2008;250.000 - 449.999 kr.;08.2 Telefon- og telefaxudstyr;135,9666667;-16,74166667;-30,43333333;227
2008;250.000 - 449.999 kr.;08.3 Teletjenester;120,1333333;-0,041666667;-1,841666667;5383
2008;250.000 - 449.999 kr.;09.1 Audiovisuelt og fotografisk udstyr og dataudstyr;150,45;-7,775;-7,683333333;3239
2008;250.000 - 449.999 kr.;09.2 Andre stoerre varige forbrugsgoder til fritids- og kulturaktiviteter;92,56666667;1,216666667;0,658333333;361
2008;250.000 - 449.999 kr.;09.3 Andet tilbehoer og udstyr til fritid, haver og kaeledyr;103,575;1,175;1,008333333;4894
2008;250.000 - 449.999 kr.;09.4 Fritids- og kulturtjenester;81,73333333;3,083333333;3,908333333;9492
2008;250.000 - 449.999 kr.;09.5 Aviser, boeger og papirvarer;78,85;3,6;2,083333333;4261
2008;250.000 - 449.999 kr.;09.6 Pakkerejser;91,14166667;3,566666667;8,275;3988
2008;250.000 - 449.999 kr.;10. Uddannelse;77,775;4,066666667;4,366666667;901
2008;250.000 - 449.999 kr.;11.1 Restauranter, cafeer og kantiner mv.;85,31666667;4,641666667;2,425;10654
2008;250.000 - 449.999 kr.;11.2 Overnatningsfaciliteter;101,3916667;2,733333333;-1,075;1261
2008;250.000 - 449.999 kr.;12.1 Personlig pleje;94,275;2,566666667;1,35;5248
